transaction_id,amount,currency,country,payment_method,merchant_category,psp,status,timestamp,processing_time_ms,cost,fraud_score
txn_003980,155.06,USD,IN,card,travel,razorpay,success,2025-05-08 12:54:51.038635,135,3.97,0.088
txn_003981,235.31,USD,US,card,travel,stripe,success,2025-04-16 08:02:51.038635,74,7.12,0.027
txn_003982,2271.25,USD,FR,wallet,retail,adyen,success,2025-04-17 06:56:51.038635,93,63.71,0.004
txn_003983,10.0,EUR,US,card,gaming,stripe,success,2025-05-04 03:50:51.038635,133,0.59,0.024
txn_003984,28.91,USD,CA,wallet,food,stripe,success,2025-04-03 17:44:51.038635,127,1.14,0.029
txn_003985,10.0,USD,US,wallet,food,stripe,success,2025-04-20 00:49:51.038635,104,0.59,0.064
txn_003986,46.05,EUR,BR,card,digital,adyen,failed,2025-06-10 19:55:51.038635,82,1.41,0.06
txn_003987,10.0,EUR,US,bank,finance,stripe,success,2025-01-18 03:26:51.038635,90,0.59,0.007
txn_003988,359.66,EUR,US,card,retail,stripe,success,2025-05-05 10:07:51.038635,108,10.73,0.027
txn_003989,10.0,INR,US,card,retail,stripe,success,2025-06-09 20:23:51.038635,94,0.59,0.151
txn_003990,10.0,USD,UK,wallet,retail,paypal,failed,2025-03-08 00:39:51.038635,209,0.83,0.051
txn_003991,10.0,USD,US,card,travel,stripe,success,2025-01-26 19:56:51.038635,92,0.59,0.012
txn_003992,10.0,USD,IN,crypto,food,razorpay,failed,2025-01-06 10:45:51.038635,143,0.49,0.091
txn_003993,61.97,EUR,JP,card,food,stripe,success,2025-03-23 00:16:51.038635,121,2.1,0.052
txn_003994,10.0,USD,FR,card,retail,stripe,success,2025-03-22 01:52:51.038635,148,0.59,0.018
txn_003995,20.96,INR,CA,bank,travel,stripe,success,2025-06-20 01:45:51.038635,152,0.91,0.075
txn_003996,10.0,USD,US,card,travel,stripe,success,2025-06-26 12:41:51.038635,140,0.59,0.019
txn_003997,12.42,JPY,DE,wallet,digital,paypal,success,2025-05-16 01:33:51.038635,190,0.91,0.046
txn_003998,236.29,EUR,US,card,finance,stripe,success,2025-03-14 03:25:51.038635,88,7.15,0.027
txn_003999,34.5,EUR,AU,wallet,digital,paypal,success,2025-03-26 05:58:51.038635,147,1.66,0.086
txn_004000,10.0,CAD,US,card,travel,stripe,success,2025-05-25 13:33:51.038635,94,0.59,0.007
txn_004001,19.17,INR,UK,card,retail,square,success,2025-04-27 14:05:51.038635,132,0.6,0.061
txn_004002,20.64,GBP,UK,card,food,square,success,2025-02-04 05:47:51.038635,112,0.64,0.044
txn_004003,40.81,JPY,SG,card,gaming,razorpay,success,2025-02-24 17:20:51.038635,166,1.23,0.052
txn_004004,10.0,EUR,US,wallet,gaming,stripe,success,2025-02-19 08:47:51.038635,150,0.59,0.024
txn_004005,48.85,CAD,CA,card,retail,stripe,success,2025-05-09 12:23:51.038635,98,1.72,0.006
txn_004006,10.0,USD,US,card,digital,stripe,success,2025-05-18 08:19:51.038635,120,0.59,0.025
txn_004007,10.0,AUD,FR,card,retail,adyen,success,2025-04-25 04:23:51.038635,99,0.4,0.029
txn_004008,10.0,USD,BR,wallet,finance,paypal,success,2025-01-18 04:27:51.038635,170,0.83,0.005
txn_004009,51.93,USD,UK,wallet,food,paypal,success,2025-02-14 07:22:51.038635,163,2.26,0.014
txn_004010,20.78,GBP,IN,card,digital,razorpay,success,2025-06-24 06:46:51.038635,175,0.75,0.173
txn_004011,10.0,USD,BR,card,retail,stripe,success,2025-04-19 08:27:51.038635,121,0.59,0.118
txn_004012,10.0,USD,IN,card,gaming,razorpay,failed,2025-05-18 17:56:51.038635,140,0.49,0.045
txn_004013,27.06,USD,IN,wallet,food,razorpay,success,2025-02-01 12:28:51.038635,115,0.9,0.067
txn_004014,17.84,GBP,CA,card,retail,stripe,success,2025-01-29 03:20:51.038635,140,0.82,0.032
txn_004015,10.0,SGD,DE,card,digital,adyen,success,2024-12-30 09:24:51.038635,69,0.4,0.021
txn_004016,10.0,GBP,US,wallet,retail,stripe,success,2025-06-14 04:54:51.038635,133,0.59,0.02
txn_004017,57.07,CAD,SG,bank,food,razorpay,failed,2025-02-23 07:00:51.038635,154,1.62,0.031
txn_004018,10.0,EUR,UK,card,gaming,stripe,success,2025-06-21 06:21:51.038635,107,0.59,0.021
txn_004019,17.6,USD,US,wallet,finance,stripe,success,2025-06-22 10:52:51.038635,129,0.81,0.05
txn_004020,520.56,USD,AU,card,digital,stripe,success,2025-03-21 11:34:51.038635,125,15.4,0.057
txn_004021,10.0,EUR,UK,bank,finance,stripe,success,2025-05-21 19:32:51.038635,118,0.59,0.054
txn_004022,10.0,USD,US,card,digital,stripe,success,2025-01-31 21:54:51.038635,120,0.59,0.041
txn_004023,65.06,USD,DE,card,retail,adyen,success,2025-05-22 14:24:51.038635,101,1.94,0.011
txn_004024,10.0,EUR,JP,bank,gaming,adyen,failed,2025-05-31 13:09:51.038635,103,0.4,0.037
txn_004025,12.46,GBP,JP,card,digital,adyen,success,2025-04-07 05:46:51.038635,101,0.47,0.011
txn_004026,10.0,USD,BR,card,digital,stripe,success,2025-04-06 20:07:51.038635,86,0.59,0.037
txn_004027,13.6,CAD,JP,card,gaming,stripe,success,2025-04-05 00:03:51.038635,115,0.69,0.029
txn_004028,220.92,INR,US,wallet,retail,stripe,success,2025-01-24 04:09:51.038635,127,6.71,0.036
txn_004029,66.9,INR,UK,card,travel,square,success,2025-04-22 14:30:51.038635,112,1.84,0.052
txn_004030,73.21,BRL,SG,bank,gaming,razorpay,success,2025-03-14 19:43:51.038635,168,2.01,0.04
txn_004031,10.0,USD,UK,card,food,stripe,failed,2025-01-23 15:08:51.038635,138,0.59,0.054
txn_004032,10.0,GBP,CA,card,retail,stripe,success,2025-02-10 19:25:51.038635,93,0.59,0.022
txn_004033,10.0,AUD,CA,card,digital,stripe,success,2025-06-22 13:04:51.038635,115,0.59,0.042
txn_004034,10.0,EUR,UK,card,retail,stripe,success,2025-01-02 22:45:51.038635,110,0.59,0.11
txn_004035,84.36,CAD,BR,wallet,digital,paypal,failed,2025-01-14 05:51:51.038635,179,3.36,0.063
txn_004036,43.62,EUR,IN,wallet,travel,razorpay,success,2025-02-18 00:51:51.038635,139,1.3,0.112
txn_004037,14.41,EUR,IN,card,digital,razorpay,success,2025-06-14 09:37:51.038635,158,0.6,0.023
txn_004038,19.42,USD,BR,card,digital,square,success,2025-04-22 18:56:51.038635,115,0.61,0.003
txn_004039,10.0,BRL,IN,wallet,food,razorpay,success,2025-05-08 17:43:51.038635,176,0.49,0.066
txn_004040,27.31,CAD,US,wallet,food,stripe,success,2025-03-21 06:58:51.038635,127,1.09,0.04
txn_004041,63.36,AUD,IN,wallet,finance,razorpay,success,2025-02-05 20:41:51.038635,115,1.77,0.013
txn_004042,10.0,GBP,SG,wallet,digital,razorpay,success,2025-05-14 07:03:51.038635,125,0.49,0.173
txn_004043,31.48,USD,AU,card,finance,adyen,success,2025-01-14 06:30:51.038635,118,1.0,0.004
txn_004044,81.34,USD,AU,bank,food,stripe,success,2025-02-17 22:28:51.038635,71,2.66,0.093
txn_004045,10.78,AUD,FR,card,digital,adyen,success,2025-02-18 03:00:51.038635,59,0.42,0.02
txn_004046,57.46,USD,US,card,retail,stripe,success,2025-06-16 08:43:51.038635,120,1.97,0.14
txn_004047,1369.2,USD,JP,wallet,digital,adyen,success,2025-05-31 11:52:51.038635,128,38.46,0.041
txn_004048,17.18,EUR,JP,bank,food,stripe,success,2025-05-27 00:05:51.038635,159,0.8,0.085
txn_004049,36.23,EUR,US,wallet,retail,stripe,success,2025-06-21 07:50:51.038635,113,1.35,0.006
txn_004050,10.0,GBP,US,card,gaming,stripe,success,2025-02-16 17:42:51.038635,151,0.59,0.008
txn_004051,26.36,EUR,BR,card,food,adyen,success,2025-04-20 20:25:51.038635,102,0.86,0.039
txn_004052,40.06,GBP,JP,card,gaming,adyen,success,2025-04-09 13:24:51.038635,54,1.24,0.004
txn_004053,26.9,AUD,JP,bank,retail,square,success,2025-03-01 09:54:51.038635,109,0.8,0.013
txn_004054,10.0,USD,JP,card,digital,square,success,2025-05-22 09:02:51.038635,91,0.36,0.001
txn_004055,27.37,USD,IN,wallet,retail,razorpay,success,2025-04-25 11:35:51.038635,167,0.91,0.002
txn_004056,180.06,EUR,DE,card,retail,stripe,success,2025-01-20 03:14:51.038635,119,5.52,0.047
txn_004057,39.37,BRL,IN,wallet,finance,razorpay,success,2025-04-23 05:17:51.038635,101,1.19,0.058
txn_004058,85.03,USD,US,bank,retail,stripe,success,2025-03-14 06:12:51.038635,75,2.77,0.021
txn_004059,14.08,USD,FR,card,digital,stripe,success,2025-02-10 06:48:51.038635,119,0.71,0.005
txn_004060,61.86,GBP,IN,card,retail,razorpay,success,2025-02-11 13:19:51.038635,67,1.73,0.16
txn_004061,30.54,EUR,DE,wallet,digital,paypal,success,2025-04-17 07:57:51.038635,164,1.53,0.013
txn_004062,10.0,BRL,IN,card,finance,razorpay,success,2025-06-13 23:17:51.038635,146,0.49,0.049
txn_004063,32.39,SGD,IN,wallet,food,razorpay,success,2025-05-21 20:58:51.038635,108,1.03,0.059
txn_004064,10.0,EUR,US,wallet,travel,stripe,success,2025-06-23 18:48:51.038635,149,0.59,0.04
txn_004065,10.0,GBP,US,card,digital,stripe,success,2025-02-06 02:29:51.038635,155,0.59,0.035
txn_004066,26.68,USD,US,wallet,gaming,stripe,success,2025-06-06 10:51:51.038635,89,1.07,0.04
txn_004067,31.37,GBP,US,card,travel,stripe,success,2025-06-15 20:17:51.038635,111,1.21,0.004
txn_004068,10.0,INR,BR,bank,digital,stripe,success,2025-02-21 08:59:51.038635,149,0.59,0.006
txn_004069,97.61,USD,US,card,digital,stripe,success,2025-05-17 20:56:51.038635,119,3.13,0.046
txn_004070,47.37,USD,US,wallet,gaming,stripe,success,2025-01-15 21:05:51.038635,78,1.67,0.016
txn_004071,10.0,JPY,CA,card,food,stripe,success,2025-03-21 07:01:51.038635,115,0.59,0.004
txn_004072,10.0,EUR,CA,card,travel,stripe,success,2025-02-08 01:46:51.038635,94,0.59,0.167
txn_004073,16.16,GBP,US,card,digital,stripe,success,2025-05-05 19:02:51.038635,153,0.77,0.078
txn_004074,10.29,USD,AU,wallet,retail,paypal,success,2025-01-02 20:13:51.038635,198,0.84,0.072
txn_004075,23.8,EUR,AU,card,travel,square,success,2025-06-23 15:20:51.038635,100,0.72,0.006
txn_004076,11.65,CAD,US,bank,food,stripe,success,2025-04-25 05:54:51.038635,124,0.64,0.096
txn_004077,10.0,USD,US,card,food,stripe,success,2025-04-08 23:58:51.038635,80,0.59,0.062
txn_004078,11.22,GBP,BR,wallet,food,paypal,success,2025-01-05 17:49:51.038635,157,0.87,0.112
txn_004079,12.7,USD,SG,wallet,retail,razorpay,success,2025-01-26 16:31:51.038635,186,0.55,0.043
txn_004080,51.96,EUR,DE,card,travel,square,success,2025-01-31 04:15:51.038635,111,1.45,0.036
txn_004081,10.0,JPY,US,card,gaming,stripe,success,2025-04-25 09:02:51.038635,147,0.59,0.018
txn_004082,249.14,EUR,UK,card,finance,adyen,success,2025-01-13 20:08:51.038635,106,7.1,0.014
txn_004083,10.0,JPY,CA,card,digital,stripe,success,2025-06-14 01:18:51.038635,159,0.59,0.042
txn_004084,143.56,JPY,US,card,digital,stripe,success,2025-04-18 22:03:51.038635,60,4.46,0.166
txn_004085,14.35,JPY,UK,wallet,finance,paypal,success,2025-03-08 22:43:51.038635,174,0.98,0.055
txn_004086,72.92,SGD,CA,card,food,stripe,success,2025-01-01 12:39:51.038635,169,2.41,0.034
txn_004087,22.64,USD,UK,wallet,food,paypal,success,2025-02-11 02:40:51.038635,208,1.26,0.004
txn_004088,110.98,JPY,AU,bank,gaming,square,success,2025-05-13 16:58:51.038635,149,2.99,0.019
txn_004089,11.23,USD,SG,card,food,razorpay,success,2025-02-08 20:15:51.038635,139,0.52,0.008
txn_004090,10.0,USD,UK,wallet,food,paypal,success,2024-12-30 14:50:51.038635,163,0.83,0.023
txn_004091,169.15,USD,SG,card,retail,razorpay,success,2025-02-05 07:55:51.038635,109,4.31,0.008
txn_004092,16.94,USD,US,bank,retail,stripe,success,2025-02-11 00:18:51.038635,87,0.79,0.101
txn_004093,28.0,GBP,SG,card,retail,razorpay,success,2025-01-05 15:07:51.038635,164,0.92,0.069
txn_004094,128.01,EUR,US,wallet,gaming,stripe,success,2025-02-21 08:17:51.038635,135,4.01,0.155
txn_004095,10.0,USD,US,crypto,digital,stripe,failed,2025-01-09 14:24:51.038635,118,0.59,0.04
txn_004096,49.07,EUR,DE,card,digital,adyen,success,2025-05-10 14:15:51.038635,115,1.49,0.0
txn_004097,10.0,EUR,IN,wallet,finance,razorpay,failed,2025-06-13 20:57:51.038635,144,0.49,0.006
txn_004098,16.47,INR,BR,card,food,square,failed,2025-06-22 03:01:51.038635,138,0.53,0.053
txn_004099,22.39,USD,UK,card,food,stripe,success,2025-01-10 12:33:51.038635,148,0.95,0.069
txn_004100,10.0,USD,US,wallet,retail,stripe,success,2025-01-09 06:22:51.038635,88,0.59,0.05
txn_004101,10.0,USD,IN,card,finance,razorpay,success,2025-02-17 00:56:51.038635,148,0.49,0.023
txn_004102,152.42,USD,IN,wallet,retail,razorpay,success,2025-02-26 23:38:51.038635,89,3.91,0.012
txn_004103,75.89,EUR,UK,card,retail,square,success,2025-01-01 06:34:51.038635,113,2.07,0.22
txn_004104,18.28,EUR,DE,bank,retail,adyen,success,2024-12-31 04:25:51.038635,118,0.63,0.029
txn_004105,28.92,USD,FR,card,retail,square,success,2025-02-15 15:15:51.038635,70,0.85,0.018
txn_004106,12.92,USD,SG,card,retail,razorpay,success,2025-01-13 01:29:51.038635,127,0.56,0.017
txn_004107,153.68,USD,BR,card,travel,stripe,failed,2025-01-21 14:43:51.038635,120,4.76,0.047
txn_004108,14.87,BRL,US,card,retail,stripe,success,2025-02-07 18:59:51.038635,127,0.73,0.001
txn_004109,28.44,USD,FR,card,travel,stripe,success,2025-05-07 21:25:51.038635,111,1.12,0.072
txn_004110,112.06,CAD,UK,card,retail,square,success,2025-03-21 04:08:51.038635,74,3.01,0.024
txn_004111,10.0,INR,DE,card,retail,adyen,success,2025-06-06 00:12:51.038635,98,0.4,0.076
txn_004112,208.13,USD,IN,card,food,razorpay,success,2025-02-19 10:58:51.038635,90,5.25,0.007
txn_004113,10.0,BRL,BR,card,gaming,adyen,success,2025-04-15 20:47:51.038635,93,0.4,0.052
txn_004114,231.47,INR,FR,card,finance,adyen,success,2025-02-19 20:55:51.038635,86,6.6,0.045
txn_004115,11.48,GBP,BR,card,gaming,stripe,success,2025-03-19 22:33:51.038635,115,0.63,0.044
txn_004116,13.96,EUR,SG,crypto,travel,razorpay,success,2025-04-09 13:53:51.038635,123,0.58,0.03
txn_004117,10.0,EUR,BR,card,travel,stripe,success,2024-12-31 05:46:51.038635,74,0.59,0.027
txn_004118,10.15,USD,SG,card,food,razorpay,success,2025-04-24 00:37:51.038635,129,0.49,0.206
txn_004119,10.0,USD,IN,card,food,razorpay,success,2025-06-14 02:14:51.038635,167,0.49,0.02
txn_004120,10.0,AUD,US,bank,retail,stripe,success,2025-06-05 04:35:51.038635,157,0.59,0.016
txn_004121,16.35,SGD,UK,card,food,stripe,success,2025-01-13 23:59:51.038635,193,0.77,0.021
txn_004122,84.49,USD,US,wallet,digital,stripe,success,2025-03-15 13:04:51.038635,170,2.75,0.072
txn_004123,27.42,CAD,IN,card,digital,razorpay,failed,2025-01-23 16:07:51.038635,104,0.91,0.056
txn_004124,31.87,INR,IN,card,food,razorpay,success,2025-05-21 22:49:51.038635,127,1.01,0.113
txn_004125,10.0,USD,IN,wallet,retail,razorpay,success,2025-01-21 12:53:51.038635,139,0.49,0.002
txn_004126,10.0,EUR,BR,card,digital,stripe,success,2025-06-07 15:57:51.038635,117,0.59,0.039
txn_004127,298.3,EUR,BR,card,retail,adyen,success,2025-06-19 15:41:51.038635,102,8.47,0.061
txn_004128,10.0,INR,US,wallet,gaming,stripe,success,2025-03-22 23:13:51.038635,192,0.59,0.129
txn_004129,240.88,AUD,UK,wallet,retail,paypal,success,2025-06-22 04:27:51.038635,147,8.68,0.052
txn_004130,13.95,USD,UK,bank,retail,stripe,success,2025-06-16 08:37:51.038635,98,0.7,0.024
txn_004131,20.15,EUR,UK,wallet,finance,paypal,success,2025-03-22 18:11:51.038635,229,1.18,0.088
txn_004132,100.04,INR,AU,wallet,digital,paypal,success,2025-05-26 07:57:51.038635,161,3.89,0.094
txn_004133,135.35,CAD,IN,wallet,retail,razorpay,success,2025-05-07 14:20:51.038635,151,3.5,0.031
txn_004134,17.01,USD,CA,card,digital,stripe,success,2025-02-25 10:10:51.038635,151,0.79,0.158
txn_004135,11.22,EUR,SG,wallet,retail,razorpay,success,2025-06-25 17:47:51.038635,154,0.52,0.025
txn_004136,18.47,AUD,AU,wallet,retail,paypal,success,2025-01-02 13:21:51.038635,185,1.12,0.034
txn_004137,33.35,USD,US,card,retail,stripe,success,2025-01-28 02:48:51.038635,148,1.27,0.078
txn_004138,76.47,EUR,FR,card,digital,stripe,success,2025-04-16 01:12:51.038635,93,2.52,0.062
txn_004139,20.21,CAD,UK,card,finance,stripe,success,2025-01-16 18:41:51.038635,105,0.89,0.171
txn_004140,50.82,USD,US,wallet,food,stripe,success,2025-04-02 08:51:51.038635,136,1.77,0.352
txn_004141,234.52,AUD,US,card,food,stripe,success,2025-02-16 21:57:51.038635,57,7.1,0.037
txn_004142,35.59,USD,IN,crypto,retail,razorpay,success,2025-02-18 13:35:51.038635,182,1.1,0.089
txn_004143,32.06,USD,UK,card,digital,square,success,2025-02-26 17:11:51.038635,119,0.93,0.047
txn_004144,10.0,USD,US,wallet,finance,stripe,success,2025-04-20 17:29:51.038635,124,0.59,0.014
txn_004145,10.0,USD,DE,card,retail,adyen,success,2025-03-21 21:50:51.038635,51,0.4,0.001
txn_004146,35.97,USD,AU,wallet,finance,paypal,success,2025-03-19 14:23:51.038635,141,1.71,0.072
txn_004147,17.42,GBP,US,wallet,digital,stripe,success,2025-01-07 10:23:51.038635,108,0.81,0.008
txn_004148,10.0,USD,US,wallet,finance,stripe,failed,2025-04-13 14:25:51.038635,144,0.59,0.063
txn_004149,28.94,JPY,SG,wallet,digital,razorpay,success,2025-03-10 17:47:51.038635,77,0.94,0.005
txn_004150,18.35,EUR,US,bank,digital,stripe,success,2025-03-22 03:48:51.038635,143,0.83,0.02
txn_004151,109.04,EUR,BR,card,travel,stripe,success,2025-02-18 10:36:51.038635,109,3.46,0.016
txn_004152,22.85,EUR,CA,card,travel,stripe,success,2025-06-16 01:24:51.038635,113,0.96,0.014
txn_004153,10.0,GBP,UK,wallet,retail,paypal,success,2025-06-21 16:19:51.038635,187,0.83,0.003
txn_004154,88.7,EUR,US,card,gaming,stripe,success,2025-02-22 13:28:51.038635,128,2.87,0.08
txn_004155,14.5,USD,US,card,retail,stripe,success,2025-04-04 09:53:51.038635,98,0.72,0.02
txn_004156,44.25,SGD,US,card,retail,stripe,success,2025-02-12 08:13:51.038635,138,1.58,0.065
txn_004157,10.0,EUR,US,card,food,stripe,success,2024-12-28 20:28:51.038635,50,0.59,0.047
txn_004158,10.0,USD,CA,card,travel,stripe,success,2025-05-01 19:45:51.038635,106,0.59,0.021
txn_004159,22.79,EUR,US,wallet,gaming,stripe,success,2025-01-10 13:42:51.038635,124,0.96,0.013
txn_004160,20.48,GBP,IN,card,digital,razorpay,success,2025-02-17 21:38:51.038635,129,0.74,0.082
txn_004161,41.25,USD,CA,card,retail,stripe,success,2025-02-10 12:08:51.038635,65,1.5,0.041
txn_004162,13.42,CAD,US,card,food,stripe,success,2025-02-18 01:05:51.038635,142,0.69,0.104
txn_004163,10.0,GBP,US,bank,retail,stripe,success,2025-01-17 07:19:51.038635,82,0.59,0.025
txn_004164,10.49,GBP,US,crypto,digital,stripe,success,2025-04-26 02:43:51.038635,117,0.6,0.11
txn_004165,66.07,EUR,US,wallet,digital,stripe,success,2025-02-16 01:00:51.038635,124,2.22,0.015
txn_004166,12.86,BRL,FR,card,retail,adyen,success,2025-02-11 12:48:51.038635,100,0.48,0.066
txn_004167,13.88,USD,UK,bank,digital,adyen,success,2025-03-15 03:09:51.038635,135,0.51,0.016
txn_004168,88.2,EUR,AU,wallet,digital,paypal,success,2025-04-21 13:45:51.038635,178,3.49,0.031
txn_004169,10.0,USD,UK,wallet,travel,paypal,success,2025-03-07 08:38:51.038635,192,0.83,0.032
txn_004170,10.0,INR,IN,wallet,food,razorpay,failed,2025-03-30 05:57:51.038635,138,0.49,0.001
txn_004171,15.78,USD,IN,card,retail,razorpay,success,2025-02-08 09:01:51.038635,158,0.63,0.206
txn_004172,10.0,USD,FR,card,retail,adyen,success,2025-04-15 10:12:51.038635,141,0.4,0.017
txn_004173,10.0,CAD,US,card,retail,stripe,success,2025-04-16 22:25:51.038635,124,0.59,0.004
txn_004174,15.44,EUR,US,card,retail,stripe,success,2025-04-29 18:21:51.038635,143,0.75,0.043
txn_004175,41.98,USD,CA,wallet,travel,stripe,success,2025-04-04 07:27:51.038635,163,1.52,0.032
txn_004176,19.81,GBP,UK,bank,gaming,square,success,2025-01-18 03:11:51.038635,150,0.61,0.016
txn_004177,31.83,INR,UK,wallet,travel,paypal,success,2025-05-13 22:08:51.038635,168,1.57,0.026
txn_004178,304.94,USD,DE,card,food,stripe,success,2025-02-10 01:57:51.038635,151,9.14,0.056
txn_004179,12.01,USD,IN,card,digital,razorpay,success,2025-04-25 03:02:51.038635,147,0.54,0.07
txn_004180,30.49,BRL,CA,card,digital,stripe,success,2025-03-10 06:08:51.038635,153,1.18,0.028
txn_004181,10.0,EUR,IN,card,gaming,razorpay,success,2025-06-01 08:37:51.038635,157,0.49,0.012
txn_004182,10.0,USD,FR,card,gaming,stripe,success,2025-03-22 22:18:51.038635,128,0.59,0.032
txn_004183,10.0,CAD,FR,wallet,digital,paypal,success,2025-04-26 23:42:51.038635,193,0.83,0.053
txn_004184,10.0,EUR,IN,card,retail,razorpay,success,2025-02-13 17:33:51.038635,147,0.49,0.045
txn_004185,34.44,USD,DE,crypto,travel,adyen,success,2025-05-05 17:19:51.038635,108,1.08,0.011
txn_004186,681.03,USD,JP,card,retail,square,success,2025-04-02 08:58:51.038635,105,17.81,0.028
txn_004187,10.0,USD,UK,wallet,travel,paypal,success,2025-04-13 06:20:51.038635,172,0.83,0.076
txn_004188,10.75,AUD,UK,card,finance,square,success,2025-04-02 06:04:51.038635,162,0.38,0.086
txn_004189,18.27,USD,AU,card,retail,stripe,success,2025-03-16 14:10:51.038635,134,0.83,0.006
txn_004190,36.37,USD,CA,wallet,gaming,stripe,success,2025-01-15 07:29:51.038635,102,1.35,0.031
txn_004191,29.82,SGD,US,wallet,gaming,stripe,success,2025-01-05 20:57:51.038635,111,1.16,0.053
txn_004192,137.85,USD,JP,card,gaming,stripe,success,2025-05-20 22:45:51.038635,151,4.3,0.076
txn_004193,10.0,GBP,US,card,digital,stripe,success,2025-04-18 02:22:51.038635,97,0.59,0.004
txn_004194,10.0,USD,FR,card,retail,stripe,success,2025-03-27 10:18:51.038635,75,0.59,0.04
txn_004195,10.0,GBP,FR,wallet,food,paypal,success,2025-05-02 14:17:51.038635,137,0.83,0.056
txn_004196,104.16,USD,BR,bank,digital,adyen,success,2025-04-01 15:36:51.038635,50,3.04,0.081
txn_004197,10.0,USD,US,card,retail,stripe,success,2025-06-12 06:32:51.038635,81,0.59,0.012
txn_004198,10.0,EUR,CA,card,digital,stripe,success,2025-04-15 16:48:51.038635,84,0.59,0.032
txn_004199,47.31,GBP,UK,bank,travel,square,success,2025-02-28 08:35:51.038635,151,1.33,0.051
txn_004200,28.95,GBP,UK,card,retail,square,success,2025-03-30 14:18:51.038635,108,0.85,0.129
txn_004201,10.0,GBP,US,wallet,digital,stripe,failed,2025-06-18 18:17:51.038635,109,0.59,0.033
txn_004202,10.0,EUR,CA,card,retail,stripe,success,2025-06-16 13:42:51.038635,76,0.59,0.088
txn_004203,10.0,EUR,IN,card,travel,razorpay,success,2025-03-04 13:02:51.038635,135,0.49,0.043
txn_004204,23.71,GBP,US,card,food,stripe,success,2025-06-19 21:49:51.038635,67,0.99,0.019
txn_004205,10.0,GBP,CA,card,retail,stripe,success,2025-03-01 13:10:51.038635,108,0.59,0.065
txn_004206,42.14,GBP,FR,card,gaming,adyen,success,2025-06-14 22:33:51.038635,161,1.3,0.053
txn_004207,10.0,EUR,AU,wallet,retail,paypal,success,2025-01-25 20:14:51.038635,199,0.83,0.005
txn_004208,10.0,USD,BR,wallet,food,paypal,success,2025-04-05 06:18:51.038635,173,0.83,0.031
txn_004209,10.0,USD,UK,wallet,travel,paypal,success,2025-05-26 20:06:51.038635,200,0.83,0.018
txn_004210,13.67,USD,BR,wallet,travel,paypal,success,2025-02-14 06:43:51.038635,164,0.95,0.034
txn_004211,10.0,JPY,JP,card,retail,stripe,success,2025-04-16 02:17:51.038635,95,0.59,0.074
txn_004212,66.47,INR,US,card,gaming,stripe,success,2025-03-15 10:07:51.038635,171,2.23,0.061
txn_004213,10.0,EUR,US,wallet,gaming,stripe,success,2025-06-14 06:10:51.038635,85,0.59,0.026
txn_004214,21.5,USD,UK,card,food,square,success,2025-03-16 16:59:51.038635,99,0.66,0.036
txn_004215,46.41,USD,UK,card,digital,stripe,success,2025-01-18 21:13:51.038635,129,1.65,0.002
txn_004216,325.37,SGD,CA,card,retail,stripe,success,2025-05-23 05:25:51.038635,91,9.74,0.026
txn_004217,10.0,SGD,CA,card,food,stripe,failed,2025-02-02 02:20:51.038635,139,0.59,0.085
txn_004218,32.68,USD,FR,card,digital,adyen,success,2025-02-19 16:58:51.038635,90,1.03,0.088
txn_004219,10.0,CAD,IN,wallet,travel,razorpay,success,2025-06-24 02:33:51.038635,159,0.49,0.002
txn_004220,10.0,EUR,US,bank,digital,stripe,success,2025-02-09 08:33:51.038635,137,0.59,0.04
txn_004221,71.32,USD,SG,bank,travel,razorpay,success,2025-01-20 20:22:51.038635,132,1.96,0.069
txn_004222,19.92,INR,UK,bank,retail,stripe,success,2025-06-24 07:06:51.038635,171,0.88,0.027
txn_004223,117.66,GBP,BR,bank,retail,square,success,2025-04-13 13:51:51.038635,90,3.16,0.001
txn_004224,10.0,CAD,US,card,retail,stripe,success,2025-04-16 22:44:51.038635,160,0.59,0.1
txn_004225,43.81,USD,BR,card,retail,adyen,failed,2025-04-01 23:18:51.038635,135,1.35,0.065
txn_004226,331.37,USD,US,wallet,food,stripe,success,2025-01-31 00:04:51.038635,173,9.91,0.012
txn_004227,37.7,USD,US,card,travel,stripe,success,2025-02-12 09:40:51.038635,125,1.39,0.041
txn_004228,30.41,USD,US,card,food,stripe,success,2025-04-22 12:25:51.038635,96,1.18,0.035
txn_004229,20.34,EUR,FR,card,food,adyen,success,2025-02-19 22:45:51.038635,162,0.69,0.107
txn_004230,10.0,USD,SG,card,travel,razorpay,failed,2025-01-12 16:44:51.038635,129,0.49,0.019
txn_004231,153.45,EUR,UK,card,digital,square,success,2025-02-15 02:30:51.038635,85,4.09,0.037
txn_004232,10.0,USD,BR,card,digital,stripe,success,2025-04-11 08:13:51.038635,114,0.59,0.015
txn_004233,42.81,INR,CA,card,digital,stripe,success,2025-06-04 21:28:51.038635,90,1.54,0.084
txn_004234,10.0,GBP,DE,bank,travel,stripe,success,2025-06-07 22:38:51.038635,135,0.59,0.08
txn_004235,10.0,GBP,SG,card,retail,razorpay,success,2025-03-12 19:57:51.038635,121,0.49,0.05
txn_004236,172.89,USD,US,bank,retail,stripe,success,2025-01-28 01:37:51.038635,111,5.31,0.03
txn_004237,11.93,USD,UK,card,food,stripe,success,2025-03-24 18:10:51.038635,149,0.65,0.007
